"MIE100H1S","TUT0106","2018/01/08","Mon","9:00","11:00","HA403","?","?"
"MIE100H1S","TUT0107","2018/01/08","Mon","9:00","11:00","WB342","?","?"
"MIE100H1S","TUT0108","2018/01/04","Thu","10:00","12:00","HA403","?","?"
"MIE100H1S","TUT0109","2018/01/05","Fri","13:00","15:00","SF3202","?","?"
"MIE100H1S","TUT0110","2018/01/05","Fri","13:00","15:00","HA403","?","?"
"MIE191H1S","LEC0101","2018/01/10","Wed","11:00","12:00","SF1105","?","?"
"MIE210H1S","LEC0101","2018/01/08","Mon","12:00","14:00","SF1105","Ashgriz, Nasser","?"
"MIE210H1S","LEC0101","2018/01/10","Wed","12:00","13:00","SF1105","Ashgriz, Nasser","?"
"MIE210H1S","PRA0101","2018/01/08","Mon","9:00","12:00","MC120","?","occurs once every two weeks"
"MIE210H1S","PRA0102","2018/01/12","Mon","9:00","12:00","MC120","?","occurs once every two weeks"
"MIE210H1S","PRA0103","2018/01/09","Tue","12:00","15:00","MC120","?","occurs once every two weeks"
"MIE210H1S","PRA0104","2018/01/13","Tue","12:00","15:00","MC120","?","occurs once every two weeks"
"MIE210H1S","PRA0105","2018/01/09","Tue","9:00","12:00","MC120","?","occurs once every two weeks"
"MIE210H1S","PRA0106","2018/01/13","Tue","9:00","12:00","MC120","?","occurs once every two weeks"
"MIE210H1S","TUT0101","2018/01/09","Tue","17:00","18:00","GB405","?","?"
"MIE210H1S","TUT0102","2018/01/09","Tue","17:00","18:00","GB304","?","?"
"MIE210H1S","TUT0103","2018/01/09","Tue","17:00","18:00","GB404","?","?"
"MIE210H1S","TUT0104","2018/01/09","Tue","17:00","18:00","WB342","?","?"
"MIE221H1S","LEC0101","2018/01/04","Thu","15:00","17:00","MB128","Park, Chul","?"
"MIE221H1S","LEC0101","2018/01/09","Tue","15:00","16:00","HS610","Park, Chul","?"
"MIE221H1S","PRA0101","2018/01/05","Fri","13:00","15:00","MB68","?","?"
"MIE221H1S","PRA0101","2018/01/05","Fri","13:00","15:00","MB71","?","?"
"MIE221H1S","PRA0102","2018/01/05","Fri","15:00","17:00","MB71","?","?"
"MIE221H1S","PRA0103","2018/01/05","Fri","9:00","11:00","MB71","?","?"
"MIE221H1S","PRA0104","2018/01/10","Wed","16:00","18:00","MB71","?","?"
"MIE221H1S","TUT0101","2018/01/04","Thu","10:00","12:00","HS106","?","?"
